,Document_1,Document_2
башлыков,0.010804609057209511,0.010273456849261562
башмак,0.010804609057209511,0.010273456849261562
башня,0.010804609057209511,0.010273456849261562
баштан,0.010804609057209511,0.010273456849261562
баюбай,0.010804609057209511,0.010273456849261562
баюбаюшки,0.010290103864009059,0.010273456849261562
баюкать,0.010290103864009059,0.010273456849261562
баядера,0.010290103864009059,0.010273456849261562
баян,0.010290103864009059,0.010273456849261562
баять,0.010290103864009059,0.010273456849261562
бг,0.010290103864009059,0.010273456849261562
бга,0.010290103864009059,0.010273456849261562
бдение,0.010290103864009059,0.010273456849261562
бдительный,0.010290103864009059,0.010273456849261562
беатриче,0.010290103864009059,0.010273456849261562
бебут,0.010290103864009059,0.010273456849261562
бег,0.010290103864009059,0.010273456849261562
бегать,0.010290103864009059,0.010273456849261562
бегемот,0.010290103864009059,0.010273456849261562
бегларян,0.010290103864009059,0.010273456849261562
беглый,0.010290103864009059,0.010273456849261562
беглянка,0.010290103864009059,0.010273456849261562
бегом,0.010290103864009059,0.010273456849261562
беготня,0.010290103864009059,0.010273456849261562
бегрикал,0.010290103864009059,0.010273456849261562
бегство,0.010290103864009059,0.010273456849261562
бегучий,0.010290103864009059,0.010273456849261562
беда,0.010290103864009059,0.010273456849261562
бедность,0.010290103864009059,0.010273456849261562
бедный,0.010290103864009059,0.010273456849261562
бедняга,0.010290103864009059,0.010273456849261562
бедняк,0.010290103864009059,0.010273456849261562
бедолагакозленок,0.010290103864009059,0.009625990094194643
бедро,0.010290103864009059,0.009625990094194643
бедственный,0.010290103864009059,0.009417335445156433
бедствие,0.010290103864009059,0.009417335445156433
бежать,0.010290103864009059,0.009417335445156433
беженец,0.010290103864009059,0.009417335445156433
безбожный,0.010290103864009059,0.009417335445156433
безбородый,0.010290103864009059,0.009417335445156433
безбрежность,0.010290103864009059,0.009417335445156433
безбрежный,0.010290103864009059,0.009417335445156433
безбурность,0.010290103864009059,0.009417335445156433
безбурный,0.010290103864009059,0.009417335445156433
безверие,0.010290103864009059,0.009417335445156433
безвесенний,0.010123667357771614,0.009417335445156433
безвестие,0.010123667357771614,0.009417335445156433
безвестный,0.010123667357771614,0.009417335445156433
безвинно,0.010123667357771614,0.009417335445156433
безвинный,0.009775598670808607,0.009417335445156433
безводия,0.009775598670808607,0.009417335445156433
безводный,0.009775598670808607,0.009417335445156433
безводье,0.009775598670808607,0.009417335445156433
безвозвратно,0.009775598670808607,0.009417335445156433
безвоздушие,0.009775598670808607,0.009417335445156433
безвоздушный,0.009775598670808607,0.009417335445156433
безволие,0.009775598670808607,0.009417335445156433
безвольный,0.009775598670808607,0.009417335445156433
безвредный,0.009775598670808607,0.009417335445156433
безвыходный,0.009775598670808607,0.009417335445156433
безглавый,0.009775598670808607,0.009417335445156433
безглазый,0.009775598670808607,0.009417335445156433
безгласный,0.009775598670808607,0.009417335445156433
безграмотный,0.009775598670808607,0.009417335445156433
безграничность,0.009775598670808607,0.009417335445156433
безграничный,0.009775598670808607,0.009417335445156433
безгрешный,0.009775598670808607,0.009417335445156433
бездарно,0.009775598670808607,0.009417335445156433
бездарный,0.009775598670808607,0.009417335445156433
бездарь,0.009775598670808607,0.009417335445156433
бездействовать,0.009775598670808607,0.009417335445156433
безделушка,0.009775598670808607,0.009417335445156433
безделье,0.009775598670808607,0.009417335445156433
бездельник,0.009775598670808607,0.009417335445156433
бездетный,0.009775598670808607,0.009417335445156433
бездна,0.009775598670808607,0.009417335445156433
бездомность,0.009775598670808607,0.009417335445156433
бездомный,0.009775598670808607,0.009417335445156433
бездонность,0.009775598670808607,0.009417335445156433
бездонный,0.009775598670808607,0.009417335445156433
бездумие,0.009775598670808607,0.009417335445156433
бездумно,0.009775598670808607,0.009417335445156433
бездушие,0.009775598670808607,0.009417335445156433
бездушный,0.009775598670808607,0.009417335445156433
безжалостно,0.009775598670808607,0.009417335445156433
безжалостный,0.009775598670808607,0.009417335445156433
безжизненный,0.009775598670808607,0.009417335445156433
беззабвенный,0.009400548260787924,0.009417335445156433
беззаботно,0.009400548260787924,0.009417335445156433
беззаботный,0.009400548260787924,0.009417335445156433
беззаветный,0.009400548260787924,0.009417335445156433
беззащитно,0.009400548260787924,0.009417335445156433
беззащитный,0.009400548260787924,0.009417335445156433
беззвездный,0.009400548260787924,0.009417335445156433
беззвучный,0.009400548260787924,0.009417335445156433
безликий,0.009400548260787924,0.009417335445156433
безлико,0.009400548260787924,0.009417335445156433
безлунный,0.009400548260787924,0.009417335445156433
безлюдный,0.009400548260787924,0.009417335445156433
безлюдье,0.009261093477608152,0.009417335445156433
безмерность,0.009261093477608152,0.009417335445156433
безмерный,0.009261093477608152,0.009417335445156433
безмозглый,0.009261093477608152,0.009417335445156433
безмолвие,0.009261093477608152,0.009417335445156433
безмолвно,0.009261093477608152,0.009417335445156433
безмолвный,0.009261093477608152,0.009417335445156433
безмятежный,0.009261093477608152,0.009417335445156433
безнадежно,0.009261093477608152,0.009417335445156433
безнадежность,0.009261093477608152,0.009417335445156433
безнадежный,0.009261093477608152,0.009417335445156433
безначальный,0.009261093477608152,0.009417335445156433
безногий,0.009261093477608152,0.009417335445156433
безносый,0.009261093477608152,0.009417335445156433
безоблачный,0.009261093477608152,0.009417335445156433
безобразный,0.009261093477608152,0.009417335445156433
безоглядный,0.009261093477608152,0.008561214041051302
безопасность,0.009261093477608152,0.008561214041051302
безопасный,0.009261093477608152,0.008561214041051302
безответный,0.009261093477608152,0.008561214041051302
безотрадный,0.009261093477608152,0.008561214041051302
безотчетный,0.009261093477608152,0.008561214041051302
безошибочно,0.009261093477608152,0.008561214041051302
безрадостный,0.009261093477608152,0.008561214041051302
безраздумно,0.009261093477608152,0.008561214041051302
безразличие,0.009261093477608152,0.008561214041051302
безразличный,0.009261093477608152,0.008561214041051302
безрассудный,0.009261093477608152,0.008561214041051302
безрассудство,0.009261093477608152,0.008561214041051302
безродный,0.009261093477608152,0.008561214041051302
безропотный,0.009261093477608152,0.008561214041051302
безрукавочка,0.009261093477608152,0.008561214041051302
безрукий,0.009261093477608152,0.008561214041051302
безудержность,0.009261093477608152,0.008561214041051302
безудержный,0.0087465882844077,0.008561214041051302
безумец,0.0087465882844077,0.008561214041051302
безумие,0.0087465882844077,0.008561214041051302
безумно,0.0087465882844077,0.008561214041051302
безумный,0.0087465882844077,0.008561214041051302
безумство,0.0087465882844077,0.008561214041051302
безупречно,0.0087465882844077,0.008561214041051302
безупречный,0.0087465882844077,0.008561214041051302
безуспешно,0.0087465882844077,0.008561214041051302
безусталь,0.0087465882844077,0.008561214041051302
безутешно,0.0087465882844077,0.008561214041051302
безутешный,0.0087465882844077,0.008561214041051302
безучастно,0.0087465882844077,0.008561214041051302
безучастность,0.0087465882844077,0.008561214041051302
безъязыкий,0.0087465882844077,0.008561214041051302
безымянный,0.0087465882844077,0.008561214041051302
безысходность,0.0087465882844077,0.008561214041051302
